predicted,true_label,correct,prob_positive,prob_negative,prob_neutral
positive,positive,1,0.6463002110472642,0.14892622692746774,0.2047735620252681
positive,positive,1,0.6970837253057385,0.0973659454374412,0.20555032925682032
positive,positive,1,0.6260487955766925,0.20898580984417894,0.16496539457912848
positive,positive,1,0.7012607599339188,0.1340405182158073,0.16469872185027387
negative,negative,1,0.33033062662180696,0.5698203309226171,0.09984904245557605
negative,positive,0,0.10183109532793252,0.7526467650649207,0.14552213960714683
positive,neutral,0,0.7440641780423108,0.18050074399948243,0.07543507795820661
positive,neutral,0,0.7440641780423108,0.18050074399948243,0.07543507795820661
positive,positive,1,0.8704461769485528,0.056787928721686955,0.07276589432976016
positive,positive,1,0.8566835504408069,0.07170105695220841,0.07161539260698474
positive,positive,1,0.6626506024096387,0.3162650602409639,0.021084337349397596
negative,positive,0,0.10019681517266059,0.5297906602254429,0.3700125246018966
negative,positive,0,0.052401746724890834,0.4873362445414848,0.46026200873362444
positive,neutral,0,0.6423617174420103,0.051381776172200945,0.30625650638578866
positive,positive,1,0.7012607599339188,0.1340405182158073,0.16469872185027387
positive,positive,1,0.5477152969278619,0.4429679014324413,0.009316801639696818
positive,positive,1,0.5479452054794521,0.4403131115459883,0.011741682974559688
positive,neutral,0,0.6274113134176166,0.23383426149964134,0.13875442508274213
positive,neutral,0,0.4860476994123233,0.3636125119803971,0.1503397886072796
positive,positive,1,0.6245747524603786,0.2977623819869247,0.07766286555269665
negative,negative,1,0.34438627108784176,0.49505526468877253,0.16055846422338568
positive,positive,1,0.8857888578885789,0.0,0.11421114211142112
positive,negative,0,0.7586993725042784,0.0,0.24130062749572162
neutral,positive,0,0.12469635627530365,0.1775978407557355,0.6977058029689608
positive,positive,1,0.9177434604475262,0.05849353923731485,0.02376300031515916
positive,positive,1,0.8704461769485528,0.056787928721686955,0.07276589432976016
positive,positive,1,0.8816744729242675,0.04631985455580391,0.07200567251992865
positive,positive,1,0.8566835504408069,0.07170105695220841,0.07161539260698474
positive,positive,1,0.8498402555910544,0.0,0.15015974440894567
positive,positive,1,0.8704461769485528,0.056787928721686955,0.07276589432976016
positive,positive,1,0.8816744729242675,0.04631985455580391,0.07200567251992865
positive,positive,1,0.9280504695493448,0.048195857718142304,0.023753672732512995
positive,positive,1,0.9253000631711938,0.0,0.07469993682880606
negative,neutral,0,0.12127337038908541,0.6412329459322891,0.23749368367862558
neutral,negative,0,0.2449145646867372,0.3702196908055329,0.3848657445077298
positive,positive,1,0.9002175912222391,0.027107392452770506,0.07267501632499046
positive,positive,1,0.8816744729242675,0.04631985455580391,0.07200567251992865
positive,positive,1,0.8250150075492519,0.10601696611022514,0.06896802634052279
positive,positive,1,0.9269102990033222,0.0,0.07308970099667773
positive,positive,1,0.9836065573770493,0.0,0.01639344262295082
positive,positive,1,0.9354573185493633,0.04858051291983409,0.01596216853080263
positive,positive,1,0.947232264269842,0.028523100394680118,0.0242446353354781
positive,positive,1,0.9756097560975611,0.0,0.02439024390243903
positive,positive,1,0.9269102990033222,0.0,0.07308970099667773
positive,positive,1,0.891566265060241,0.0,0.10843373493975904
positive,positive,1,0.8857888578885789,0.0,0.11421114211142112
positive,positive,1,0.750080567193039,0.0,0.24991943280696097
neutral,positive,0,0.3746148440456241,0.17406346288988597,0.45132169306449
positive,positive,1,0.7423825950938364,0.2379414752241654,0.019675929681998296
positive,positive,1,0.8657957420366618,0.11125741592815612,0.022946842035182203
positive,positive,1,0.754116544588728,0.17341123372028536,0.07247222169098663
positive,positive,1,0.9836065573770493,0.0,0.01639344262295082
positive,positive,1,0.9098942447478694,0.0743992474558878,0.015706507796242983
positive,positive,1,0.8730532621291784,0.05564515297087072,0.07130158489995082
positive,positive,1,0.8816744729242675,0.04631985455580391,0.07200567251992865
positive,positive,1,0.87921994637904,0.04728070649864403,0.07349934712231605
positive,positive,1,0.747283762682852,0.23951235128478188,0.01320388603236618
positive,positive,1,0.9368635437881874,0.047522063815342845,0.01561439239646979
positive,positive,1,0.7870234064478139,0.06226998380686,0.15070660974532607
positive,positive,1,0.9714285714285715,0.028571428571428574,0.0
positive,positive,1,0.8381024096385542,0.1618975903614458,0.0
negative,positive,0,0.2578161096565532,0.6595102417988604,0.08267364854458648
negative,positive,0,0.2692833588031851,0.6493203571141318,0.08139628408268318
positive,positive,1,0.5993291848074123,0.2857267043849291,0.1149441108076586
positive,positive,1,0.7804878048780487,0.0,0.21951219512195122
positive,positive,1,0.8865435356200527,0.0,0.11345646437994723
negative,positive,0,0.10183109532793252,0.7526467650649207,0.14552213960714683
negative,positive,0,0.10183109532793252,0.7526467650649207,0.14552213960714683
positive,positive,1,0.8816744729242675,0.04631985455580391,0.07200567251992865
positive,positive,1,0.8816744729242675,0.04631985455580391,0.07200567251992865
positive,positive,1,0.9253000631711938,0.0,0.07469993682880606
positive,positive,1,0.9253000631711938,0.0,0.07469993682880606
positive,positive,1,0.87921994637904,0.04728070649864403,0.07349934712231605
positive,positive,1,0.8153068099342746,0.16308449453927185,0.02160869552645352
positive,negative,0,0.7200607027918052,0.26531306418273637,0.014626233025458544
negative,negative,1,0.2732441127646134,0.6989760691043175,0.027779818131069035
positive,positive,1,0.9354573185493633,0.04858051291983409,0.01596216853080263
neutral,positive,0,0.1047789225563624,0.2322928943466525,0.6629281830969852
positive,positive,1,0.6770170526851615,0.32298294731483834,0.0
positive,positive,1,0.5676274944567627,0.43237250554323725,0.0
positive,positive,1,0.7815533980582524,0.05097087378640777,0.1674757281553398
neutral,positive,0,0.3988205307611575,0.12069568694087661,0.48048378229796596
neutral,positive,0,0.3082889481434759,0.09897697808816858,0.5927340737683555
positive,positive,1,0.87921994637904,0.04728070649864403,0.07349934712231605
positive,positive,1,0.9269102990033222,0.0,0.07308970099667773
positive,positive,1,0.87921994637904,0.04728070649864403,0.07349934712231605
positive,positive,1,0.9253000631711938,0.0,0.07469993682880606
positive,positive,1,0.9269102990033222,0.0,0.07308970099667773
positive,positive,1,0.6805966543873423,0.04438673832960928,0.2750166072830485
neutral,neutral,1,0.12114523940898779,0.1123781497149163,0.7664766108760959
negative,positive,0,0.2578161096565532,0.6595102417988604,0.08267364854458648
positive,positive,1,0.6711018411967778,0.26086018411967776,0.06803797468354429
positive,positive,1,0.754116544588728,0.17341123372028536,0.07247222169098663
positive,positive,1,0.8881268752678955,0.0,0.11187312473210459
positive,positive,1,0.9368635437881874,0.047522063815342845,0.01561439239646979
positive,positive,1,0.9354573185493633,0.04858051291983409,0.01596216853080263
positive,positive,1,0.8250150075492519,0.10601696611022514,0.06896802634052279
positive,positive,1,0.747283762682852,0.23951235128478188,0.01320388603236618
positive,positive,1,0.8175101843540702,0.06131326382655527,0.12117655181937444
positive,positive,1,0.8816744729242675,0.04631985455580391,0.07200567251992865
negative,negative,1,0.12127337038908541,0.6412329459322891,0.23749368367862558
negative,neutral,0,0.12441679626749612,0.6578538102643857,0.2177293934681182
negative,positive,0,0.12441679626749612,0.6578538102643857,0.2177293934681182
negative,neutral,0,0.12318625999407759,0.5427894580989043,0.3340242819070181
neutral,neutral,1,0.2449145646867372,0.3702196908055329,0.3848657445077298
positive,positive,1,0.7423825950938364,0.2379414752241654,0.019675929681998296
positive,positive,1,0.8704461769485528,0.056787928721686955,0.07276589432976016
positive,neutral,0,0.5479452054794521,0.4403131115459883,0.011741682974559688
positive,positive,1,0.8153068099342746,0.16308449453927185,0.02160869552645352
negative,neutral,0,0.04389173372348208,0.570592538405267,0.38551572787125093
neutral,neutral,1,0.10475508930066842,0.3721241835041186,0.5231207271952129
negative,negative,1,0.30078855377611574,0.5504430534102919,0.14876839281359241
negative,negative,1,0.29955067398901647,0.5481777333999002,0.15227159261108336
negative,neutral,0,0.1073231716112901,0.7932394095302208,0.0994374188584892
negative,neutral,0,0.10183109532793252,0.7526467650649207,0.14552213960714683
negative,neutral,0,0.1014211225846028,0.7496166036192619,0.14896227379613536
negative,neutral,0,0.09860834990059641,0.7288270377733599,0.17256461232604373
negative,neutral,0,0.09860834990059641,0.7288270377733599,0.17256461232604373
positive,neutral,0,0.5546401605658033,0.3679824142215426,0.07737742521265412
positive,neutral,0,0.7440641780423108,0.18050074399948243,0.07543507795820661
positive,neutral,0,0.7440641780423108,0.18050074399948243,0.07543507795820661
positive,neutral,0,0.771142933658824,0.10827293964935204,0.12058412669182383
positive,neutral,0,0.6245747524603786,0.2977623819869247,0.07766286555269665
positive,neutral,0,0.8566835504408069,0.07170105695220841,0.07161539260698474
positive,neutral,0,0.8704461769485528,0.056787928721686955,0.07276589432976016
positive,neutral,0,0.8455136968393059,0.045468127862067935,0.10901817529862622
positive,neutral,0,0.8636363636363636,0.0,0.13636363636363635
positive,positive,1,0.87921994637904,0.04728070649864403,0.07349934712231605
negative,neutral,0,0.047346562067374254,0.8754960775265345,0.07715736040609138
neutral,neutral,1,0.31379791261168755,0.07852993915615566,0.6076721482321569
positive,negative,0,0.6273764258555133,0.3593155893536122,0.013307984790874524
negative,negative,1,0.28513394396964703,0.6875407197332618,0.027325336297091177
neutral,neutral,1,0.31379791261168755,0.07852993915615566,0.6076721482321569
positive,positive,1,0.8704461769485528,0.056787928721686955,0.07276589432976016
positive,positive,1,0.754116544588728,0.17341123372028536,0.07247222169098663
positive,positive,1,0.7970487545744305,0.12296068941093143,0.07999055601463817
negative,negative,1,0.2578161096565532,0.6595102417988604,0.08267364854458648
positive,positive,1,0.8081378920599039,0.063294716021475,0.12856739191862107
positive,negative,0,0.5828554210817053,0.34466931150504687,0.07247526741324761
negative,neutral,0,0.38093337855902953,0.4414693030587203,0.1775973183822503
positive,negative,0,0.6971763143832883,0.13587315726955082,0.16695052834716084
negative,negative,1,0.27040888440181726,0.6478546188793538,0.08173649671882886
negative,positive,0,0.047346562067374254,0.8754960775265345,0.07715736040609138
negative,negative,1,0.08038791224205845,0.8451308142290092,0.07448127352893229
negative,negative,1,0.38093337855902953,0.4414693030587203,0.1775973183822503
negative,negative,1,0.060556464811783964,0.7872340425531915,0.15220949263502456
positive,positive,1,0.8991743147218432,0.02739081420896371,0.07343487106919303
positive,neutral,0,0.6245747524603786,0.2977623819869247,0.07766286555269665
negative,negative,1,0.05954068613552594,0.5537283810603912,0.38673093280408277
neutral,neutral,1,0.062392465815448696,0.24329137613571192,0.6943161580488394
negative,positive,0,0.2692833588031851,0.6493203571141318,0.08139628408268318
positive,positive,1,0.8724692131079107,0.11211497748755107,0.015415809404538272
positive,positive,1,0.9836065573770493,0.0,0.01639344262295082
positive,positive,1,0.9836065573770493,0.0,0.01639344262295082
positive,positive,1,0.7459927261386619,0.17914062034204575,0.07486665351929223
neutral,neutral,1,0.3283650782411669,0.25195307890202745,0.41968184285680565
positive,positive,1,0.8250150075492519,0.10601696611022514,0.06896802634052279
positive,positive,1,0.8250150075492519,0.10601696611022514,0.06896802634052279
positive,positive,1,0.8039687607446339,0.11876811238273001,0.07726312687263617
positive,neutral,0,0.9007387340824639,0.07538830322850855,0.02387296268902771
positive,positive,1,0.8593282341203857,0.026794622072307473,0.11387714380730676
positive,neutral,0,0.6711018411967778,0.26086018411967776,0.06803797468354429
positive,neutral,0,0.5429864253393666,0.04872955099199444,0.4082840236686391
positive,positive,1,0.87921994637904,0.04728070649864403,0.07349934712231605
positive,neutral,0,0.8042874248712493,0.049721573140817724,0.14599100198793288
positive,neutral,0,0.8264141781985919,0.051089463462005345,0.12249635833940278
positive,neutral,0,0.8236116939432089,0.050916212057630444,0.12547209399916073
positive,neutral,0,0.7832817337461301,0.05056759545923633,0.16615067079463364
positive,neutral,0,0.7832817337461301,0.05056759545923633,0.16615067079463364
positive,neutral,0,0.7620703490704828,0.11876421024475056,0.11916544068476662
positive,positive,1,0.5993291848074123,0.2857267043849291,0.1149441108076586
neutral,positive,0,0.30490026653049757,0.2339486321806334,0.46115110128886905
negative,positive,0,0.1073231716112901,0.7932394095302208,0.0994374188584892
positive,positive,1,0.8816744729242675,0.04631985455580391,0.07200567251992865
positive,positive,1,0.9559512652296159,0.028116213683223996,0.015932521087160263
positive,positive,1,0.9836065573770493,0.0,0.01639344262295082
negative,positive,0,0.047346562067374254,0.8754960775265345,0.07715736040609138
positive,positive,1,0.7440641780423108,0.18050074399948243,0.07543507795820661
positive,positive,1,0.8881268752678955,0.0,0.11187312473210459
neutral,neutral,1,0.10464180305876039,0.07566407298094983,0.8196941239602897
positive,positive,1,0.8857888578885789,0.0,0.11421114211142112
positive,positive,1,0.723047127178825,0.0,0.276952872821175
neutral,positive,0,0.29446201319662535,0.060741680983072,0.6447963058203027
negative,positive,0,0.291063724377103,0.5326466156100985,0.17628966001279853
positive,positive,1,0.8236116939432089,0.050916212057630444,0.12547209399916073
neutral,neutral,1,0.2850990742962505,0.35051715646035136,0.3643837692433982
positive,positive,1,0.747283762682852,0.23951235128478188,0.01320388603236618
positive,positive,1,0.8704461769485528,0.056787928721686955,0.07276589432976016
positive,negative,0,0.6714471024369687,0.19977743976716775,0.12877545779586355
positive,positive,1,0.8881268752678955,0.0,0.11187312473210459
positive,positive,1,0.883084590911673,0.0,0.11691540908832694
neutral,neutral,1,0.12128293980175679,0.43083648964461274,0.44788057055363045
neutral,negative,0,0.23707832960088415,0.37406181037887687,0.38885986002023903
negative,neutral,0,0.29955067398901647,0.5481777333999002,0.15227159261108336
neutral,negative,0,0.12179183362775935,0.2700101971936174,0.6081979691786232
positive,positive,1,0.9267843311961905,0.0,0.07321566880380939
positive,positive,1,0.8636363636363636,0.0,0.13636363636363635
positive,positive,1,0.9253000631711938,0.0,0.07469993682880606
positive,positive,1,0.8724692131079107,0.11211497748755107,0.015415809404538272
positive,neutral,0,0.6711018411967778,0.26086018411967776,0.06803797468354429
positive,neutral,0,0.5714088378710649,0.3056372853728952,0.12295387675603997
positive,neutral,0,0.4233414688262703,0.3061903705347238,0.270468160639006
negative,positive,0,0.27040888440181726,0.6478546188793538,0.08173649671882886
positive,positive,1,0.8881268752678955,0.0,0.11187312473210459
positive,positive,1,0.8750414318859795,0.10985368625408401,0.01510488185993655
positive,positive,1,0.7459927261386619,0.17914062034204575,0.07486665351929223
positive,neutral,0,0.5506475849853564,0.317909191574986,0.13144322343965767
positive,neutral,0,0.6460114676591893,0.09023237098883412,0.2637561613519767
positive,negative,0,0.8212219885711622,0.16426769809694125,0.014510313331896476
positive,positive,1,0.8455136968393059,0.045468127862067935,0.10901817529862622
positive,positive,1,0.8250150075492519,0.10601696611022514,0.06896802634052279
positive,positive,1,0.9253000631711938,0.0,0.07469993682880606
negative,negative,1,0.047346562067374254,0.8754960775265345,0.07715736040609138
positive,neutral,0,0.8991743147218432,0.02739081420896371,0.07343487106919303
positive,positive,1,0.9517241379310345,0.048275862068965524,0.0
negative,negative,1,0.04507888805409467,0.9316303531179565,0.023290758827948916
negative,negative,1,0.1073231716112901,0.7932394095302208,0.0994374188584892
negative,negative,1,0.05855481727574751,0.7612126245847176,0.1802325581395349
negative,negative,1,0.09907120743034055,0.7275541795665634,0.17337461300309598
negative,negative,1,0.04292527821939587,0.8871224165341812,0.06995230524642289
positive,positive,1,0.49219743148929407,0.36212458925670804,0.14567797925399795
negative,positive,0,0.33033062662180696,0.5698203309226171,0.09984904245557605
negative,positive,0,0.31739290359522354,0.5808290135792592,0.10177808282551733
positive,positive,1,0.7423825950938364,0.2379414752241654,0.019675929681998296
positive,positive,1,0.8704461769485528,0.056787928721686955,0.07276589432976016
positive,positive,1,0.8153068099342746,0.16308449453927185,0.02160869552645352
positive,neutral,0,0.7440641780423108,0.18050074399948243,0.07543507795820661
neutral,neutral,1,0.3988205307611575,0.12069568694087661,0.48048378229796596
neutral,positive,0,0.3746148440456241,0.17406346288988597,0.45132169306449
positive,positive,1,0.7012607599339188,0.1340405182158073,0.16469872185027387
positive,positive,1,0.7356431094846569,0.09158309966256356,0.17277379085277947
neutral,neutral,1,0.12114523940898779,0.1123781497149163,0.7664766108760959
neutral,neutral,1,0.12422360248447205,0.08982322025800288,0.785953177257525
neutral,neutral,1,0.3746148440456241,0.17406346288988597,0.45132169306449
neutral,positive,0,0.3824608846822484,0.17770909793316594,0.43983001738458566
positive,positive,1,0.6489675516224189,0.0,0.35103244837758113
neutral,positive,0,0.28125,0.0,0.71875
neutral,neutral,1,0.226890756302521,0.0,0.7731092436974789
neutral,negative,0,0.3490323302382817,0.08233583174851773,0.5686318380132006
positive,neutral,0,0.6893870675132824,0.0,0.3106129324867176
neutral,negative,0,0.3399050739970808,0.03832263089182773,0.6217722951110916
negative,positive,0,0.36632227659960126,0.42453628179566194,0.20914144160473688
positive,positive,1,0.88298755186722,0.0,0.1170124481327801
positive,neutral,0,0.9280504695493448,0.048195857718142304,0.023753672732512995
positive,neutral,0,0.8816744729242675,0.04631985455580391,0.07200567251992865
positive,positive,1,0.8704461769485528,0.056787928721686955,0.07276589432976016
negative,negative,1,0.09860834990059641,0.7288270377733599,0.17256461232604373
positive,positive,1,0.9244970414201183,0.0,0.07550295857988165
positive,positive,1,0.9836065573770493,0.0,0.01639344262295082
negative,neutral,0,0.36632227659960126,0.42453628179566194,0.20914144160473688
positive,neutral,0,0.7440641780423108,0.18050074399948243,0.07543507795820661
positive,negative,0,0.754116544588728,0.17341123372028536,0.07247222169098663
positive,positive,1,1.0,0.0,0.0
negative,positive,0,0.055253174315565715,0.8058672253777421,0.13887960030669222
positive,positive,1,0.6315023644961805,0.30447435431065845,0.06402328119316114
positive,neutral,0,0.7790440516750664,0.1558309140107595,0.06512503431417403
positive,negative,0,0.5952544232615553,0.3443972020298998,0.06034837470854477
negative,negative,1,0.3428571428571428,0.4928571428571428,0.16428571428571428
neutral,positive,0,0.36087735377437097,0.17788701883019498,0.4612356273954341
neutral,neutral,1,0.3263598326359833,0.0,0.6736401673640168
positive,positive,1,0.750080567193039,0.0,0.24991943280696097
negative,positive,0,0.1073231716112901,0.7932394095302208,0.0994374188584892
positive,positive,1,0.5952544232615553,0.3443972020298998,0.06034837470854477
positive,neutral,0,0.7459927261386619,0.17914062034204575,0.07486665351929223
positive,neutral,0,0.7459927261386619,0.17914062034204575,0.07486665351929223
positive,neutral,0,0.6761961311670285,0.2568197315235485,0.0669841373094229
positive,neutral,0,0.806400756739713,0.11729465552577643,0.07630458773451047
positive,neutral,0,0.8175101843540702,0.06131326382655527,0.12117655181937444
positive,neutral,0,0.7049500401975423,0.2243022855173998,0.070747674285058
neutral,neutral,1,0.05378868729989327,0.4168623265741729,0.5293489861259337
neutral,negative,0,0.04964930254551186,0.4617385136732603,0.4886121837812278
negative,negative,1,0.0,0.5691452397498262,0.4308547602501737
neutral,neutral,1,0.12049292560474668,0.1716111364673665,0.7078959379278867
neutral,neutral,1,0.04897476340694007,0.051340694006309154,0.8996845425867508
neutral,negative,0,0.0484445303226875,0.06161150523090513,0.8899439644464074
positive,positive,1,0.8042874248712493,0.049721573140817724,0.14599100198793288
neutral,neutral,1,0.3283650782411669,0.25195307890202745,0.41968184285680565
negative,negative,1,0.047346562067374254,0.8754960775265345,0.07715736040609138
negative,neutral,0,0.11592241630421989,0.6129397762085627,0.27113780748721755
neutral,neutral,1,0.29446201319662535,0.060741680983072,0.6447963058203027
neutral,neutral,1,0.3311432325886991,0.06438896189224705,0.6044678055190539
neutral,neutral,1,0.3988205307611575,0.12069568694087661,0.48048378229796596
positive,positive,1,0.5452679923779742,0.3869305561297548,0.06780145149227085
negative,negative,1,0.0,0.748898678414097,0.2511013215859031
neutral,neutral,1,0.04964930254551186,0.4617385136732603,0.4886121837812278
positive,neutral,0,0.5429114959042732,0.3889356942678312,0.06815280982789554
positive,negative,0,0.7353687722097324,0.07136122996591486,0.19326999782435275
positive,positive,1,0.7362333980002985,0.04753021937024325,0.21623638262945832
positive,negative,0,0.7595561035758323,0.11837237977805179,0.1220715166461159
negative,negative,1,0.31336015244547955,0.5405462629684523,0.1460935845860682
neutral,negative,0,0.10475508930066842,0.3721241835041186,0.5231207271952129
positive,positive,1,0.776659917539178,0.050140100078286856,0.17319998238253517
positive,neutral,0,0.9269102990033222,0.0,0.07308970099667773
positive,positive,1,0.8042874248712493,0.049721573140817724,0.14599100198793288
positive,positive,1,0.8264141781985919,0.051089463462005345,0.12249635833940278
